,test_ARI,RMSE_train,train_ARI,RMSE_test,loglike,test_ARI_std,RMSE_train_std,train_ARI_std,RMSE_test_std,loglike_std,method,missing_rate
89,0.0201500662056789,,0.0483494639351239,,0.0,6.938893903907228e-18,,1.3877787807814457e-17,,0.0,KMeans+mean,0.7
90,0.0261809903244166,,0.0783106438271238,,0.0,0.0,,0.0,,0.0,KMeans+mode,0.7
91,0.0122559498361123,,0.0805824398918733,,0.0,1.734723475976807e-18,,1.3877787807814457e-17,,0.0,KMeans+median,0.7
92,-0.028907464726225,,0.0068756702558019,,0.0,0.0233681643372558,,0.0134837038996306,,0.0,KMeans+CC,0.8
93,-0.0023855165069222,,0.0101183723747734,,0.0,4.336808689942022e-19,,0.0,,0.0,KMeans+mean,0.8
94,0.1026543481448892,,0.011443134607091,,0.0,0.0,,1.734723475976807e-18,,0.0,KMeans+mode,0.8
95,-0.003727369542066,,0.0101183723747734,,0.0,4.336808689942022e-19,,0.0,,0.0,KMeans+median,0.8
96,-0.0192396081517919,,-0.0031849190291002,,0.0,0.0162696002730975,,0.0094627004828176,,0.0,KMeans+CC,0.9
97,0.006333498268184,,-0.0007388843607888,,0.0,0.0,,0.0,,0.0,KMeans+mean,0.9
98,0.0098960910440376,,0.0057763633688742,,0.0,0.0,,0.0,,0.0,KMeans+mode,0.9
99,0.0098960910440376,,0.0057763633688742,,0.0,0.0,,0.0,,0.0,KMeans+median,0.9
100,0.5325675048076064,0.0,0.5380332260757387,0.0,-1.984787608260261,0.0918469948107758,0.0,0.0736952899028114,0.0,0.1632722428582967,EM+CC,0.0
101,0.4374369588914937,0.6516152348474525,0.1887939843494891,0.38387536011816625,-2.381830595156289,0.1321922601736493,0.0435800390076149,0.0850135922601576,0.0264052419853961,0.305060197748034,EM+CC,0.1
102,0.4885842093307455,0.7083517858776113,0.0388996757049577,0.5175609119330832,-3.024415912868053,0.1375460242450062,0.0344685816326401,0.0202849888783601,0.0422919604355194,0.3559129114419838,EM+CC,0.2
103,0.1417356863205442,0.7790887304985483,0.0089782033164471,0.7898045646742229,-6.828913076096788,0.1241915097853072,0.023592485153023,0.0089243940021046,0.0471212565083316,2.52889725320829,EM+CC,0.3
104,0.1518638849064623,1.0405572607827658,-0.0001333456036991,0.8880624583363713,-43.15259040801175,0.1353345866376196,0.0405115225442838,0.0016996977350742,0.0748490162916681,29.49559520839362,EM+CC,0.4
105,0.1225653699467053,1.0180999090188931,0.0021743204530105,1.0157128060835625,-50.0,0.087297577091395,0.0436049608256347,0.0029919133200395,0.0919257238129582,4.0,EM+CC,0.5
106,0.0723257347382303,1.35581062399678,-2.707116689196289e-05,1.542952816845036,-75.3234,0.0347924781761316,0.1188214282244059,0.0001229089810768,0.15021109284963036,7.2342,EM+CC,0.6
107,0.0,1.2206938612221276,0.0,1.3752996192571159,-50.0,0.0,1.1102230246251563e-16,0.0,0.0,30.0012312,EM+CC,0.7
108,0.0,1.2180436707314697,0.0,1.3548401538574124,-143.3234,0.0,2.220446049250313e-16,0.0,1.1102230246251563e-16,20.2332442,EM+CC,0.8
109,0.0,1.2193913154303235,0.0,1.4165174154755833,-343.3234,0.0,0.0,0.0,9.992007221626407e-17,50.2332442,EM+CC,0.9
